Review,Label
"Vừa cập nhật bản vá lỗi xong thì đang vào ứng dụng được 1 phút thì văng ra ngoài luôn  ,  có ai bị giống như mình không , muốn trở lại bản cập nhật trước đó thì phải làm sao vậy mọi người ơi , có ai biết thì chỉ giúp mình với  , ức chế quá ",-1
Pin tụt nhanh. Màn đổn cam tạm đc ti3cs là mặt lưng nhữa khung nhựa còn tất cả đều ok,-1
Tất cả đều ok trừ phần pin. Pin tụt nhanh kinh khủng. Để qua đêm mà tụt tận 22% ít nhất là 15%.máy bắt sóng cx ko đc tốt đem  ra tgdđ yêu cầu đổi máy mới mà nhân viên ko chịu đổi  Thái độ phục vụ của nhân viên ko tốt. 1 sao,-1
Dòng trung quốc vẫn là tq .. mình mua 2 máy cho vk ck mình sài . Máy mình thì lúc chơi lq bằng 4g thì bị ngắt mạng luôn . Khởi động lại mới dc . Máy vk mình thì hay bị đơ màn hình sài rất bực ... Tgdd xem xét ntn làm ăn ntn thì chết,-1
"Sản phẩm nhìn chung đẹp. Chơi game ok camera ổn, mỗi tội pin xuống nhanh cực kì.",-1
"Sau 2 tháng sd  ,cam ,chip 710 ổn ,pin chơi pubp,liên quân tầm 3,5h,hay bi lỗi cuộc gọi có lúc gọi đến hoặc gọi đi không nghe đc chỉ nghe tiếng ồ ồ rất khó chịu ,ko biết có người nào bị dính lỗi như mình ko",-1
mua hôm 10/10 5990 qua 11/còn 5590 troll nhau à. máy mới thấy mượt sạc nhanh pin cũng tạm ổn trong 1 ngày,-1
Sản phẩm này còn cùi hơn con A83 nữa. Pin tụt nhanh hơn tụt q... Bắt wifi thì kém,-1
"đã dùng tròn 2 tuần giờ rivew cho các bác cân nhắc.ban đầu thì rất mượt,dùng sau hơn tuần bắt đầu pin tụt rất nhanh.trước khi đi ngủ đã sạc 100%.tắt hết ứng dụng ngầm và chỉ để wfi (tắt hết thông báo của mọi ứng dụng)sáng ngủ dậy còn 85% tức là chờ qua 1 đêm mất 15%
chỉ đc cái có sạc nhanh kéo lại,nhưng chán nhất quả pin yếu quá.vân tay k nhậy nữa.chụp ảnh chấp nhận đc thôi
chắc tính bỏ 20% ra đổi máy khác dùng vậy",-1
"Điện thoại mới mua 1 tháng, vào shoppe bị đẩy ra ngoài khi chơi lâu. Game mượt, sạc pin nhanh nhưng dùng nhiều chỉ được ngày thôi",-1
Pin không sử dụng từ sáng đến tối mất 15%>20% Chơi game tệ hơn máy ram3g vậy mà qoang cáo như gì,-1
Sạc đầy nhanh nhưng xài cũng nhanh hết pin. Để xài thử vài tuần coi khả quan hơn k.,-1
"Camera khá kém, xem trong kho ảnh thì đẹp, gửi zalo hay face và máy dt khác thì vỡ ảnh,mờ...🥵😡🤒. Pin ổn,máy dày nặng, ko có thẻ nhớ😵",-1
Dùng tạm nhưng hao pin quá. Chụp ảnh thì cũng bình thường không đẹp. Chắc phải bán . Lên đời Oppo reno 2f. Mới ra thế giới Di Động text thử. Reno 2f đẹp và OK quá,-1
mọi người có ai dùng oppo k3 mà bị quảng cáo của Google làm phiền như mình không.bực nhất là đag chơi liên quân thì quảng cáo xuất hiện.1 trận game bị 2-3 lần quảng cáo.toàn bị chết oan ko à.Google chorme j mà tự động nhảy ứng dụng.tự chạy trang web liên tục.mọi người giúp em với.,-1
mọi người có ai dùng oppo k3 mà bị quảng cáo của Google làm phiền như mình không.bực nhất là đag chơi liên quân thì quảng cáo xuất hiện.1 trận game bị 2-3 lần quảng cáo.toàn bị chết oan ko à.Google chorme j mà tự động nhảy ứng dụng.tự chạy trang web liên tục.mọi người giúp em với.,-1
mọi người có ai dùng oppo k3 mà bị quảng cáo của Google làm phiền như mình không.bực nhất là đag chơi liên quân thì quảng cáo xuất hiện.1 trận game bị 2-3 lần quảng cáo.toàn bị chết oan ko à.Google chorme j mà tự động nhảy ứng dụng.tự chạy trang web liên tục.mọi người giúp em với.,-1
"Sau gần một tháng sử dụng, mọi thứ có vẻ đều ổn, chỉ có khi quay video thì màn hình xuất hiện lượn sóng liên tục k thể quay nổi",-1
"Thiết kế đẹp nhưng chất lượng ra công kém,mặt lưng nhựa nên cực kỳ rễ xước.camera sau và trước chụp rất kém,khi chụp xong xem lại ảnh rất mờ,không nhìn rõ được các chi tiết.cùng chụp với các máy khác của các hãng khác cùng tầm giá,thậm chí là dưới tầm giá thì các máy đó chụp vẫn nét và chi tiết hơn oppo k3.chíp 710-ram 6G nhưng xử lý kém,khi vào liên quân để máy trên bàn đi uống cốc nước ra thì đã bị văng ra từ lúc nào rồi.nếu không bị văng thì khi chơi cũng bị giật(dùng wifi hay 4G đều bị). Pin rất kém,22 giờ tối đi ngủ sạc đầy pin 100%,tắt hết ứng dụng ngầm nhưng 6 giờ sáng ngủ dậy sụt còn 86%pin dù máy mới mua 1 tháng.khi đi làm sạc 100% pin,đến công ty chỉ nhận và gửi khoảng 20 mail 1 ngày mà tối về chỉ còn 9% pin trong khi không giám vào fb,không chơi game,không nghe nhạc,không xem video(vì không có thời gian).thêm 1 cái nữa là máy bắt sóng kém so với các máy của các hãng khác,cuối cùng mình phải mang ra TGDĐ trả máy chịu lỗ 25% vì mua được hơn 1 tháng.mình dùng rất nhiều điện thoại của rất nhiều hãng,mình có 1 lời khuyên là tốt nhất mua iphone để dùng nếu có điều kiện,còn không đủ điều kiện mua iphone thì mua xiaomi mà dùng,tiếp sau là vivo,còn samsung thì nếu có tiền thì mua dòng S hoặc Note chứ các dòng A dùng không thành đâu",-1
chọn RAM 8G để lmj.đê chơi game hay xem phim tí mà thấy nóng bừng zui.pin thì yếu,-1
"Đừng mua máy giảm... sài hay bị đơ. Tn tự nhảy loạn. Sp kém quá. Thường xuyên bị loạn cảm ứng, đến chế độ xoay tự động cũng tùy hứng, thích thì xoay k thì thôi. Cảm thấy bỏ tiền vô cái a9 này k đáng",-1
"Nếu có 0 sao tôi cũg cho 0 sao. Còn nếu đc cho âm sao thì tôi cho âm 10 sao. Mog mọi ng đọc bình luận này. Nếu hk mag cục tức giốg tui. Đừg ai mua con a9 2020 này. Kêu gọi tha thiết luôn á . mình mua 1c lúc mới ra ngày 28/9. Sài đc tới ngày 4/10 thù đọc thấy mọi người bình luận là con a9 này ghim tay nghe vào bị loạn cảm ứg nên mình test thử. Ai dè đúg sự thật là bị loạn thật. Nhưg lúc bị lúc hk. Mình sợ lúc mag ra bảo hành thì nó hk bị. Nên mình đã quay tận 5 clip lại để mag ra cho mấy a bên tgdd coi. 
 Dạg như mình chỉ lướt fb thì nó tự bấm chọn rồi tự like thậm chí tự gửi ib cho nhữg trag web spa này nọ. Chỉ lướt qa đời nhau mà nó đã như thế. Nên mag ra thế giới đi độg để đổi. Rồi đổi đi đổi lại tới tận 4c điều bị tính trạg y chag vậy. Tới cái thứ 4 mình đag sài thì nó thuờg xuyên mất sóg đã vậy máy lâu lâu còn nóg hừg hực như cũg lửa. Hk dám cần luôn sợ nổ. Lúc máy nóg thì pin tụt như 1 cơn gió. Mà lâu lâu thì mới bị lúc mình đag đi ngag tgdd thì máy nó nóg. Thấy đag tiện như vậy cái mình ghé vào tgdd luôn. Thì a nhân viên ảnh cầm ảnh còn nói sao nó nóg dữ vậy. Rồi ảnh bấm bấm ảnh nói c tải game nhìu quá nên nó nóg. Ôi trời! Mua máy ram 8g để làm gì mà chỉ tải có 6 game nhẹ  đại loại như trò chơi bác sĩ,thay đồ e bé này nị để cho e bé chơi thui. Hk thề tại 1 cái game nào nặg như pug hay liên quân luôn á. Nếu tải vậy bị nóg thì mua ram cao làm gì. Có phải là mua con a3s sài vừa rẻ vừa ngon hơn hk.Mỗi lần ra đổi đt ngồi chờ gần 2 tiếg đồg hồ nào là chuyển dữ liệu nào là dán đt lại. Mà đổi tận 4 cái. Tới cái thứ 4 mag đi lên hãg oppo thẫm định lỗi nếu lỗi thì sẽ cho đổi model khác. thì sau 6 ngày chờ đợi máy đc trả về và với 2 chữ trog giấy KHÔNG LỖI . và 1 câu MÁY HK LỖI KHÔNG ĐƯỢC ĐỔI. vậy là mình phải gắn bó với cái đt lỗi này sao. Trời ơi 7tr chứ ít gì. Bây h đổi lỗ tận 20%. ",-1
"Nhận xét sau 2 tháng dùng máy, máy dùng ở mức bình thường, k có sạc nhanh, pin 5000 nhưng cũng k trâu lắm, màn hình k được nét, máy thuộc tầm trung, k mượt lắm mặc dù k chơi game...",-1
"Mua oppo A9 2,3 ngày xài cũng ổn có lỗi không hài lòng màn hình tự động xoay khi không bấm auto rất khó chịu",-1
"Thường xuyên bị loạn cảm ứng, đến chế độ xoay tự động cũng tùy hứng, thích thì xoay k thì thôi. Cảm thấy bỏ tiền vô cái a9 này k đáng ",-1
"Ai có ý định mua mà đọc được bình luận của mình thì đừng nên mua nhé, mới mất 20% phí ngu người đổi sang f11 đây, đt cầm nặng tay mệt lắm, HD+ nên hình Facebook nhòe, hay hiện các trang quảng cáo, cắm loa nghe nhạc thì cảm ứng loạn lên. Thôi nghe quảng cáo hay lắm rang đợi 8 Ngày máy ra lấy mà thực sự thất vọng nặng luôn. Vừa đổi f11 còn hơn gấp mấy lần",-1
Quá tệ hại các bạn nói rất đúng mình vừa mua máy hôm qua cắm tai phone vào là mất mạng hoặc còn 1 vạch chán lắm rồi,-1
"mới mua được một ngày chỉ cảm nhận được pin không được như ý mau hết, ram thì cũng được nhưng có lúc lại bị đơ xài tạm không ưng ý lắm",-1
Máy yếu ko giống như quảng cáo chơi liên quân còn bị giật.. bắn pubg thì lag quậy màn hình xung quanh bị nhoè nếu có gửi video tui sẽ gửi cho xem nói tóm lại máy ko ngon tui mua 7 ngày muốn đổi lại mà phí 20% cãm thấy ko phục chút nào,-1
Lỗi tai phone. Hình ảnh trên fb quá nhoè. Camera quá tệ. Sản phẩm không tốt mà quảng cáo cho cố,-1
Cảm ứng bị loạn sao lướt thì nó hay chạm vào màng hình rồi tự chọn luôn...chán quá,-1
loạn cả cảm ứng.mới xài đc có 3 ngày.  thất vọng quá. fai lên tgdd nói chuyện lại mới đc. ngta đt qa lần đầu ko nghe gì...tới lần t2 mới nghe đc,-1
Mình mới mua hôm 15/10 Về dùng nói chung màn hình ko nét camara 48 sao chụp chỉ bằng 12 thôi rất thất vọng không bằng Realme 5pro giá rẻ hơn,-1
"Máy tính của điện thoại không dùng được
Camera sau lúc chụp phóng to thì hình bị nhòe",-1
"Sản phẩm bị lỗi khi cắm tai nghe thì loạn hết cả cảm ứng , rất bực mình , cực kì thất vọng .
",-1
Pin tụt nhanh hơn so với dụng luọng 5000mah. Đt dễ bám vân tay và hơi thô. Tùy vào sở thích của mỗi người có nên mua hay k. ,-1
thất vọng. cắm tai nghe vào là loạn hết cảm ứng lên. k đáng giá để mua. pin tụt nhanh ,-1
"Pin lâu.  Nhưng độ phân giải hình ảnh trên fb kém.  Hình đại diện bị nhoè. 
Máy ảnh chụp người không lấy nét kịp.",-1
"Admin mình hỏi xíu. 2 bữa nay tự nhiên đang dùng nó tự chạy quảng cáo rất phiền. Lúc sạc pin cũng hiện lên quảng cáo khác.
Máy dùng nếu chơi game xíu là máy nóng ran, đôi khi cảm ứng bị đơ.",-1
Sài thì cũng đc nhưng  khi lướt face hoặc youtubi thì nó tự chăm vào video khi mình đang lướt nhiều lúc bực mình lắm,-1
"Sau 1 tuần sử dụng cảm thấy pin tệ.sạc xong để qua đêm,đã tắt ứng dụng, không gắn sim nhưng pin tuột khoảng 20% pin.thất vọng ghê",-1
"Sau 1 tuần sử dụng thì thấy rất thất vọng về quả pin 5000 ,để ko cũng hao pin rất nhanh ,chơi game thì hơi giật ,nói chung là sai lầm khi lựa chọn A9, Huawei đùng còn thích hơn ",-1
"Máy chụp hình có vẻ hơi kém hay do máy mình bị lỗi chụp hình,  chụp mờ ko bằng oppo f3 của mình ",-1
đừng lượng pin 5000 nhưng không dùng pin vẫn tụt dù ứng dụng ngầm đã tắt. sạc pin 100% không dùng mà tụt đến 3%,-1
"Máy pin 5.000mah nhưng thực ra chỉ cỡ 3.5000mah thôi, pin tuột nhanh không đúng như con số 5.000mah đưa ra để quảng bá",-1
"Xài được 5 ngày:
Ưu điểm: pin sạc một lần thoati mái nghe gọi cả ngày, sạc không bị nóng máy như một số bạn nêu. Ra ngoài nắng chói chang chiếu trực tiếo xuống màn hình vẫn thấy rõ số điện thoại để bấm gọi. Đây là cái hay. Camera trước selfie ko có j nổi trội cở f11, f11 pro thôi. 
Nhược: Trọng lượng lớn hơi nặng. Màn hình TFT ko đẹp như f11, f11 pro hay f9. Chụp hình camer sau mang tiếng 48 chấm nhưng chư thật sự rõ nét như oppo reno và vẫn thu oppo f9, f11, f11 pro. ",-1
"Mới mua 3 ngày cảm thấy: - máy đẹp, âm thanh tốt, nhất là ghi âm rất trong. - Pin xài nhiều chỉ đc trong vòng 1 ngày chứ thời gian sử dụng ko đc lâu như quảng cáo, thỉnh thoảng truy cập net vẫn bị đơ máy. - Quảng cáo xuất hiện ngay cả khi khóa màn hình, nhiều khi mở màn hình máy tự truy cập trang mua sắm hay quảng cáo mà cái này mình chưa biết tắt ở đâu.",-1
"Mua máy được 2 ngày. Sạc 2 lần. Lần nào cắm sạc máy cũng bị nóng. Như vậy có phải pin bị lỗi không?
Mọi người cho ý kiến với. Thất vọng quá ",-1
Mới lấy máy hum qua . máy pin trâu 5000mAh mà để qua đêm mất 20% pin . ko bít có lỗi pin ko mà thấy pin hết nhanh hơn Pantech V950 pin 4000mAh  mình dùng 4 năm rùi .,-1
Cho mình hỏi điện thoại mới nhận mà có chấm xanh ởi màn hình thì giải quyết sao ạ ,-1
"Mình đã mua real me 5 pro thấy khá hài lòng. Mình không biết mấy cái khác oppo làm có gì hay chứ chip 665, màn hình HD+ mà giá 7 tr thì chát quá",-1
Điện thoại xài mới hơn 1 tháng mà chức năng Bluetooth đã bị hư mong nhà sản xuất xem lại,-1
Sau 1 tháng pin kém hẳn.dùng ko dc 1 ngày.hơi thất vọng về sản phẩm này.còn thế nào nữa thì time mới trả lời đc,-1
đt oppo a9 2020 pin nóng như muốn nổ ý. còn ram 8 chấm mà chạy như ram 3 chấm vậy à ,-1
"Đang xài ip x chuyển qua nên cảm giác nó ko mượt mà lắm. Hay bị lỗi cảm ứng k nhạy. Được cái các tiện ích của oppo cũng khá nhiều và hữu ích.  Pin thì có vẻ khá trâu,  chưa biết mai mốt thế nào. Game liên quân cũng k đc mượt lắm. ",-1
Tưởng máy thế nào sạc tầm 1tiếng máy nóng bỏng như có ai dùng máy điện thoại khác không nóng mà máy lây nóng,-1
8g. Cái đi đánh là mạng giật giật ko chịu nổi.  Chán cái pig thì chap chờn.. ko sạc nhanh.  Còn  chơi game thừa f11,-1
Oppo a9 2020 chơi game dở và cấu hình dở hơn f9 nữa . Pin thì cỡ 4000 chứ ko phải 5000 nhé. Game 4gb thì phải chứ 8gb lừa à :)),-1
Pin 5000 mà sao mau tuột pin quá vậy màn hình kéo thì k di... những bạn có ý định mua con A9 này nên quyết định thật kĩ... hối hận vô cùng,-1
"1. Khi chơi gêm lỗi cảm ứng vd như khi bắt đầu chơi thì OK nhưng khi chơi khoảng 15' thì cảm ứng chính diện nút thì không đc mà toàn phải trạm bên cạnh thì mới đc
Thêm nữa là rất hay bị đơ màn hình khi chơi game
2. Cắm tai phone vào đt thì có vẻ điện thoại cảm ứng hơi đơ
3. Xem Youtube khi lướt list videos thì cứ hay bị tự phát video.. hiện tượng lướt cảm ứng không đc mượt
4. Một số Áp rất thông dụng khi tải về và sử dụng thì cứ khoảng 5s là bị đá ra vd như tải về lịch âm hay còn gọi là lịch vạn niên. 
Mình sử dụng Oppo f7 khoảng gần 1 năm rưỡi mọi thứ rất OK nhưng qua a9 2020 thì ngược lại. Rất thất vọng.
5. Mình mới dùng a9 đc hơn 1 ngày nên chỉ mới phát hiện ra bấy nhiêu lỗi, và có khi còn rất nhiều lỗi nữa mà mình chưa nhận ra...
6. Mình mua đt ở FPT và có thể đổi, trả . Sau bình luận này có lẽ mại mình sẽ ko dùng a9 nữa ạ... Thân ái!!!",-1
Tôi ko hài lòng là khi mua đt nhân viên tư vấn là sạc nhanh sạc 1h30’ đầy mà sạc tới 3-4tieng mới đầy pin cảm giác như bị dụ vậy chán ,-1
Nói chung 7tr là không xứng đáng.chụp ảnh xấu.pin nhanh hết khuyên mọi người lên mua Oppo 11pro,-1
"Đã mua được 24h
Pin yếu số với quảng cáo 5000Ap
Con này pin tương đương 3000Ap
Camera ổn , độ nhậy màn hình kén samsung J7",-1
Điện thoại loa bé quá. Ram 8g nhưng cảm giác chỉ  bằng ram 6g pin 5k nhưng sụt khá nhanh ,-1
"Tui chưa mua  nhưng xem các mem phán thì chắc tôi chuyển qua f9 cho lành... Cam tuyệt nhất, nghe, gọi lướt  ok....không vó nhu cầu chơi game....",-1
"Máy kết nối 3G và 4G rất yêu không kết nối được, màn hình HD hơi mờ không rõ nét so với màn hinh 6,5 inch, mọi cái còn lại đều OK.
",-1
"Cảm ứng tệ ,sạc pin lâu đầy quá ko có sạc nhanh,màn hình HD kém  rỗ ,hối hận khi mua con này",-1
Thế giới Di động làm ăn như gì đt này đem về sài bỏ túi quần 1 ngày bị cong đó. Đem lên 1 đổi 1 mà ko chịu mọi người nên tẩy chay và đừng sài dòng này nữa,-1
"Sản phẩm dùng khá ổn nhưng chơi game đôi lúc bị đứng màn hình.đơ ra vài giây.pin ổn. Cảm biến vân tay không nhạy lắm
 Thích nhất loa kép còn lại ổn",-1
"Tậm giá này mà vẫn HD+ trong khi màn 6,5in
Xem nhận xét toàn nv phán haha cười thiệt",-1
"Mình mới mua hôm qua, sản phẩm cũng được trong tầm giá, sóng thua con f11 pro đang dùng, màn hình cũng k đẹp bằng, dòng này chưa phải dòng cao cấp , nói chung dùng với công việc bình thường cũng được, pin chưa test được đang sạc lần đầu chưa đầy",-1
Máy Ko có xạc nhanh thì xạc phải 5 tiếng mới đầy pin à.cấu hình thì dc đấy.nhưng có xnhanh thì tốt       ,-1
Vân tay khá tệ. Dán kính cường lực về xong k sd vân tay dc luôn. Máy thì hay bị loạn cảm ứng. Cam thì rất oke. Càng sd lâu pin tuột càng nhanh. Hơi bị thất vọng,-1
Mạn 4g quá tệ. Thường xuyên mất xóng. Thất vọng. Uôngt phí tiền. Mong có những bản nhập nhập cải thiện 4g,-1
Mình mua dùng được vài ngày phát hiện trong camera có rất nhiều bụi đã đổi mới nhưng cái mới cũng bị bụi lọt vào phải nói chất lượng quá tệ mình đem ra đổi ko được nũa vì họ nói họ không phat hiện có bụi,-1
Co ai giống tôi sao máy sử dụng 4G mà tốc độ load quá chậm dù còn 5g tốc độ cao xem youtube thua a10s đều sử dụng mạng Viettel ,-1
Không phải là bọn mình thi nhau nói xấu samsung chứ bỏ ra gần 7tr để mua con này thì không đáng đâu mọi người những ai mà chủ yếu lướt web hay xem phim thì thấy được chứ riêng mình thấy dở tệ cam,-1
Xài được 3 tháng. Máy cảm ứng bị đơ. Nhiều khi loạn cảm ứng. Bấm phím này nhảy phím kia. Màn hình bị giật. Sim 4g cứ bị mất sóng trong khi điện thoại đồng nghiềp xài phà phà. Quá thất vọng,-1
Mua xài thấy máy chạy cũng được. Mở khóa vân tay ko nhạy dù đã cập nhật. Camera trước ảo tung chảo. Camera sau nhìn như nhòe hay sao. Ra dmx thì nv bên samsung nói là đó camera sau cơ chế đó làm đẹp quá mức nên chụp xong nhìn nó có kiểu nhòe như vậy. Pó tay. Pin xài ok. Mạng thì ok. Loa to hơi rè. Nói chung chỉ có camera là ko ổn. Bực bội cái gọi là camera 25mp gì đó. Chụp cảnh thì còn dc. Chụp người thì nó nhoe nhóe sao.,-1
"mình mua A50s dụng rồi ! Khuyến các bạn không nên dùng vì sản phẩm kem chất lượng đặc biệt là bộ phận sắc phim , samsung bảo hành kèm ",-1
"Tôi đã mua sản phẩm A50-64G được 1.5 tháng và có cảm giác vô cùng thất vọng về sản phẩm này. Máy hay bị đơ và giật mặc dù không chơi game hay tải ứng dụng gì hết, chỉ để đọc báo, tìm kiếm thông tin. Tôi khuyên các bạn có ý định mua điện thoai mới thì đừng nên mua sản phẩm này.",-1
"Sản phẩm A50 bị lỗi phần mềm khiến điện thoại sạc phải kéo ra vào từ từ mới vô. Xài được 2 ngày thì cắm sạc vào thì báo kết nối cổng... Sạc không vô nữa. Đem máy đến trung tâm thì được báo phải mở ra kiểm tra. Và anh kỹ thuật viên cầm cái chân sạc mở camera siêu nhỏ có đèn rọi vào và cho mình xem là bị ra ten xanh. Nói do xài điện thoại chỗ ẩm ướt. Giờ vệ sinh chân sạc xong không sạc được nữa là phải thay chân sạc mới với giá là 640ngàn đồng. Nói thật đỗ lỗi để chỗ ẩm ướt hay nguyên do gì đó,nhà có 4cái điện thoại xài đã lâu chẳng bao giờ bị lỗi đó. Nói thật điện thoại các bạn xài mà rọi camera vào thì vẫn thấy ra ten xanh là bình thường. Do chân sạc bằng đồng mà đồng mà không ra ten tui thua gì cũng thua. Điện thoại để nhà thoáng mát có khi còn hơi nóng,chứ đừng nói là ẩm ướt làm hư chân sạc. Máy xài 5tháng thì bị lỗi. Mình khuyên các bạn đừng mua hãng Samsung. Trung tâm bảo hành chẳng qua để các bạn vào đó thay linh kiện và trả tiền thôi. Dám chắc máy mà bị lỗi gì đó thì vào ấy cũng bị phán do xài nơi ẩm ướt. Tôi không phải là thợ sửa nhưng đã sửa và thay linh kiện nhiều điện thoại rồi .
Lời cuối là rất là buồn cho 1hãng Samsung có những trung tâm bảo hành phán xét ẩm ướt để tính tiền. Có lẽ các bạn cũng hiểu lỗi do linh kiện quá kém.",-1
mới mua mà máy ko tự khoá màn hình được máy hơi nóng dùng không bằng xiaomi tầm giá,-1
"Máy sài mạng kém, chậm và lác, chơi game thì được tháng đầu chơi mượt qua tháng thì bắt mạng ko nỗi vô game có khi không được hoặc lag và chậm
",-1
"Mới mua 1 tháng mấy ,mà pin nó tuột nhanh lắm,xem phim 45p là tuột 10%, lâu lâu nó hơi loạn cảm ứng và tay đổ mồi hôi thì bấm ko ăn chỉ có cái là sạc nhanh",-1
Ae đừng mog chờ gì cái vụ vân tay. Có cho oai thôi. Pin hơi bị chán.dùng tạm thôi thì dc,-1
"sản phẩm bình thường, vân tay với nhận diện khuôn mặt quá kém, pin tạm ổn, lướt tin tức bình thường không tuột nhiều pin. chơi game sẽ tuột pin nhanh hơn. nói chung sản phẩm này chỉ phù hợp với giá tầm trung, phù hợp với hs sv hơn những người đi làm. mình mua lúc giảm giá còn 4tr9 thì số tiền bỏ ra hợp lý, còn giá gốc gần 7tr để mua dth này thì không phù hợp",-1
"Nói chung chỉ có thể nói là tạm được, máy rất hay giật lác, loạn cảm ứng, lỗi vân tay tùm lum các thứ, giá niêm yết lúc trước gần 7tr mà xài còn thua điện thoại 5tr, rất thất vọng với samsung",-1
"Sản phẩm đã mua được 4 tháng. 2.5 tháng đầu xài ổn, máy hoạt động tốt. Tháng thứ 3 bắt đầu xảy ra tình trạng loạn cảm ứng, đơ máy -> mang ra trung tâm bảo hành Samsung chạy lại phần mềm. Sau đó thì vẫn tiếp tục xảy ra hiện tượng loạn cảm ứng..",-1
"Mình có mua một con A50 cách đây 7 tháng thời gian đầu xài mượt mà rất là oke! Nhưng thời gian gần đây máy có hiện tượng loạn cảm ứng, tắt máy mở lại thì hết xong lại bị tiếp, bản cập nhật gần đây nhất không mở được đèn plash mình thật sự thất vọng về samsung",-1
"Update xong tắt mở đèn pin k sáng, flash chụp hình dc mà mở quay phim im ru. Quá chán",-1
"Sau 2 ngày sử dụng tôi thấy pin 4000mah của máy không trâu cho lắm có thể ngang với j7 prime . vân tay lúc nhận lúc không , sạc pin k có đèn báo đang sạc nên cũng khó nhận biết pin đầy hay chưa mà sao pin đầy 100% rút ra bấm vài cái là tục 1% rồi không hiểu sao nữa ",-1
Sau khi cập nhật phầm mềm 8/10/2019 thì thấy tiến triển hơn.  Pin tuột nhanh hơn tuôt quần....  Chán.  Đt thì rớt giá bạch bạch.... 😔,-1
Pin thì cũg hụt khá nhah. Riêng cảm ứng nt k nhạy lắm. Haiz. Nt mà thấy bực mk. K bằg con ghẻ cũ từg dùg nt mượt hơn nhiều,-1
Máy gì mà để túi quần tự sáng màn hình .dùng tay lắc nhẹ cũng lên mà ko cần chạm màn hình ko biết làm sao nữa,-1
Pin như 2000mAh vậy. Mới mua máy 1 ngày mất 1%/30p tắt màn hình. Chơi game offline VD:(Zombietusnami thì 6 phút mất 1%). ,-1
Xài 1 tháng chụp văn bản mà máy cũng xóa phong. Sạc pin cực nóng luôn.pin tụt thì nhanh. K nên xài chip exynot,-1
"Pin 4000 mah mà để qua đêm tụt mất 5% mở lên bấm vài cái mất thêm 1% nữa.... cảm ứng thì k nhạy...bấm có lúc 2 3 lần mới ăn.... các bạn nên cân nhắc khi mua... tôi mới chỉ mua có nửa ngày thôi
",-1
Sao ai củng kêu pin trâu mà e mới mua 1 ngày. Dùng pin xuống nhanh lắm kg biết có bị lỗi hao nguồn kg. Tắt hết ứng dụng. Mà xuống vẩn nhanh. Khởi động lại cũng thế. Chán quá. Ad giải đáp giùm,-1
Cảm ứng quá chậm. Tiếp điểm kém . Mới trải nghiệm đc hơn nửa tháng mà thấy quá tồi. Lựa chọn sai lầm khi mua nó . ,-1
"nhìn tổng quan thì đẹp. nhưng pin mau hết máy mau nóng. pin 4k mà xài thua j4+, j7pri",-1
"Nhấn đúp để mở màn hình phải đợi 1 tí nó mới chiệu lên cho mở máy bằng vân tay, sóng của sim được 1 cục, 2 cục sóng, pin nhanh hết. Thế giới di động giờ nhập hàng về bán quá kém.",-1
"Cho 1 sao cho a50. A50 và a50s đang rất nhiều. Sóng 4g của sim lúc nào cũng 1 cục, 2 cục, pin nhanh hết. Mọi người cân nhắc khi mua a50 và 50s.",-1
"Mua được 6 ngày đang sài sập nguồn mở không lên nguồn lại được, nhờ bên tgdd hổ trợ giúp",-1
Kém. Quá kém so với điện thoại trung quốc.4 nghìn gì hết nhanh. Nóng máy. Loa rè. Chơi gem âm thanh bé tí. Không to như lúc nghe nhạc. Sạc thì chậm xả pin thì nhanh. Được mối quả màn hình tạm được ,-1
Mình mới mua máy được 6 ngày.hôm nay gặp tình trạng mất sóng như thế này.1 sim thì sóng khỏe.1 sim thì ko có sóng.mà cả 2 sim đều là sim 1viettel sim 4G mới như nhau.chắc chắn ko phải do sim mà do máy.khi thì cả 2 sim vẫn hiện 2 vạch sóng.nhưng gọi đi ko được.máy khác gọi đến thì thuê bao.,-1
Em mua được 3 ngày xài thì thấy pin tụt nhanh cứ 5 phút tuột 1% pin như vạy là có lổi nsx hay đúng rồi ạ,-1
Mới mua hôm qua lun.Cảm ứng vân tay không nhạy. Nhấn lâu ơi là lâu mà vẫn báo không khớp.chán thiệc.cam sau chính vẫn chưa bit cách sd.,-1
"Mình mua 1 cái màu trắng sài 19 ngày bị lỗi chân sạc đi đổi cái mới về thì thấy trong camera sau có 1 vật gì chắn ngang camera thì có được đổi ko ạ,,và cái mình mới đổi về thì còn được đởi mới bao nhiêu ngày khi có lỗi",-1
Mới mua được vài ngày mọi thứ vẫn ổn .Nhưng pin mau hết và sạc hơi lâu ,-1
Quá thất vọng về máy này sau 4 tháng máy rất nóng khi su dụng zalo messenger giật lag...máy bị yếu đi rất nhìu dù ít chơi game...,-1
Sao con a50 dùng đươc 1 tháng thì nó báo sạc chậm liên tục vậy.chụp ảnh thì zoom lên chữ bị nhèo không thấy rõ,-1
Sản phẩm rớt giá 1.500.00 VNĐ so với lúc mới ra mắt thật là buồn haizz. Camera lấy nét chụp hơi bị lâu. ,-1
Đổi máy lần 2 thì sạc pin máy nóng 4g wifi lúc có lúc không pin không sài cũng bị tuột  ,-1
